Ani DiFranco	instrument	Guitar, bass guitar, tenor guitar, vocals, percussion, piano
Aby Tom Cyriac	instrument	Guitar
Aby Tom Cyriac	instrument	Drums
Aby Tom Cyriac	instrument	Electronic keyboard
Jacquie Lee	instrument	*
Jacquie Lee	instrument	Vocals
Jacquie Lee	instrument	Piano
Martin Uherek	instrument	Alto saxophone
Martin Uherek	instrument	Tenor saxophone
Dou Kalender	instrument	Guitar, bass, keyboards, programming, vocals
Jay Watson	instrument	Vocals, guitar, drums, bass, synthesizer, piano, organ
Bernard Adamus	instrument	Singing
Bernard Adamus	instrument	Guitar
Bernard Adamus	instrument	Harmonica
Rymzo	instrument	Vocals
Rymzo	instrument	Keyboard instrument
Rymzo	instrument	Guitar
Rymzo	instrument	Drums
Rymzo	instrument	Bass guitar
Nick Allbrook	instrument	Vocals, guitar, bass, flute, drums
Tetsurō Kashibuchi	instrument	Drums
Tetsurō Kashibuchi	instrument	Singing
Tessa Seymour	instrument	1720
Audi Y Zentimiento	instrument	Singing
Zhana Bergendorff	instrument	Singing
Ana-Maria Yanakieva	instrument	Singing
Arleta	instrument	Vocals, guitar
Ettore Salati	instrument	Guitar, Bass pedals, Bass guitar, Sitar, String_instrument, Keyboards
Jimmy Stevens	instrument	Singing
Jimmy Stevens	instrument	Piano
Jimmy Stevens	instrument	Harpsichord
Dre Knight	instrument	Piano, keyboard, synthesizer, turntables, drum machine, sampler
Farid Hasanov	instrument	Vocals
Keti Chomata	instrument	Human voice
Big Giant Circles	instrument	Piano
Big Giant Circles	instrument	Guitar
Marcus Malone	instrument	Latin percussion and congas
Will Champlin	instrument	Vocals
Will Champlin	instrument	Banjo
Will Champlin	instrument	Piano
Will Champlin	instrument	Acoustic guitar
Will Champlin	instrument	Drums
Atanas Kolev	instrument	Singing
Paul Marc Rousseau	instrument	Vocals
Paul Marc Rousseau	instrument	Guitar
Paul Marc Rousseau	instrument	Piano
Paul Marc Rousseau	instrument	Percussion
Steve Scott	instrument	Vocals
Steve Scott	instrument	Acoustic guitar
Steve Scott	instrument	Electric guitar
Steve Scott	instrument	Electric bass
Steve Scott	instrument	Mandolin
Steve Scott	instrument	Mandocello
Steve Scott	instrument	Piano
Steve Scott	instrument	Keyboards
Mysore Srikanth	instrument	Violin
Jonny Polonsky	instrument	Vocals, guitar, bass, drums, piano, organ, synthesizer, pump organ, clavinet, mellotron, harmonium, melodica, ukulele, lap steel, dobro, mandolin, mandocello, banjo, harmonica, marimba, vibraphone, xylophone, flute, bajo sexto, toy piano
Shrikrishan Sharma	instrument	Guitar and Vichitra Veena
H.K. Narasimha Murthy	instrument	Violin
Graham	instrument	guitars, drums, piano
Mark Battles	instrument	Vocals
S. Ballesh	instrument	Shehnai
Rena Rolska	instrument	Vocals
Adam Steffey	instrument	Mandolin, vocals
Derrick Edmondson	instrument	Saxophone
Derrick Edmondson	instrument	Flute
Derrick Edmondson	instrument	Keyboard instrument
Derrick Edmondson	instrument	Drums
Harriet Jones	instrument	Singing
Harriet Jones	instrument	Guitar
Al Rogers	instrument	Guitar
Julian Neville	instrument	Singing
Julian Neville	instrument	Guitar
Julian Neville	instrument	Percussion
Weston Burt	instrument	Singing
Weston Burt	instrument	Guitar
Arianna Bergamaschi	instrument	Vocals
Vange Leonel	instrument	Singing
Vange Leonel	instrument	Rhythm guitar
Substantial	instrument	Singing
Nigel Mooney	instrument	Singing
Nigel Mooney	instrument	Guitar
Violetta	instrument	Vocals, acoustic guitar, ukulele
Grant Hutchison	instrument	Drum kit
Grant Hutchison	instrument	Percussion
Grant Hutchison	instrument	Backing vocals
Alvin Taylor	instrument	Drums
Shonali Bhowmik	instrument	Singing
Shonali Bhowmik	instrument	Guitar
Espen Wensaas	instrument	Mandolin, acoustic guitar, electric guitar, tin whistle, bukkehorn, piano
John Moreland	instrument	Vocals
John Moreland	instrument	Acoustic guitar
John Moreland	instrument	Organ
Sotelúm	instrument	Synthesizer
Sotelúm	instrument	Trumpet
Graham Lyle	instrument	Vocals, guitar, mandolin, banjo, bass guitar, violin, drums, harmonica
Nazim Hussain	instrument	Tabla
Raef al Hasan Rafa	instrument	Drums, bass, vocals, guitar, keyboard, banjo, mandolin, sitar, tabla, harmonium, ukulele, harmonica
Winston McCall	instrument	Singing
Bonnie Anderson	instrument	Singing
Rio Yamase	instrument	Violin, Hardanger fiddle
Chrysta Bell	instrument	Singing
Viktor Király	instrument	Vocals
Adrian von Ziegler	instrument	Piano, keyboard, bagpipes, guitar, bass, percussion
Adam Barry	instrument	Piano, hammond organ
Natalie Cressman	instrument	Trombone Vocals
Anna Malikova	instrument	Piano
Yaba Angelosi	instrument	Vocals
Yaba Angelosi	instrument	Guitar
Yaba Angelosi	instrument	Bass guitar
Yaba Angelosi	instrument	Piano
Yaba Angelosi	instrument	Keyboards
Yaba Angelosi	instrument	Drums
Sean Botkin	instrument	Piano
Cristiano Araújo	instrument	Vocals
Cristiano Araújo	instrument	Guitar
Josh Deutsch	instrument	Trumpet
Miguel Zavaleta	instrument	Piano and Vocals
Vinnie Kilduff	instrument	Tin whistle, uilleann pipes, guitar, mandolin, piano, harmonica, bodhrán, flute
Tom Chapman	instrument	Bass guitar
Tom Chapman	instrument	Electric guitar
Tom Chapman	instrument	Keyboard instrument
Linnea Olsson	instrument	Vocals
Linnea Olsson	instrument	Cello
Linnea Olsson	instrument	Guitar
Linnea Olsson	instrument	Acoustic bass guitar
Linnea Olsson	instrument	Keyboard instrument
Linnea Olsson	instrument	Drums
Linnea Olsson	instrument	Percussion
Geoff Dugmore	instrument	Drums
Geoff Dugmore	instrument	Guitar
Brad Turner	instrument	Trumpet
Brad Turner	instrument	Flugelhorn
Brad Turner	instrument	Piano
Brad Turner	instrument	Drums
Laura Sullivan	instrument	Piano
Michał Łapaj	instrument	keyboards, theremin, Hammond organ
Rena Koumioti	instrument	Human voice
Lisa Faye Beatty	instrument	Guitar
Buddy Jones	instrument	Singing
Buddy Jones	instrument	Guitar
Si Genaro	instrument	Harmonica
Si Genaro	instrument	Singing
Si Genaro	instrument	Guitar
Si Genaro	instrument	Bass guitar
Tom Cane	instrument	Vocals
Tom Cane	instrument	Cello
Tom Cane	instrument	Electric guitar
Zebra Katz	instrument	Vocals
Tim Ries	instrument	Saxophone
Thiruvizha Jayashankar	instrument	Nadaswaram
Roomful of Teeth	instrument	8
T.N. Rajarathnam Pillai	instrument	Nadaswaram
Patrick Lee Hammond	instrument	Bass guitar
Patrick Lee Hammond	instrument	Guitar
Patrick Lee Hammond	instrument	Harmonica
Haripad Murukadas	instrument	Nadaswaram
Giorgos Zographos	instrument	Human voice
Vincenzo Maltempo	instrument	Piano
Salique	instrument	Singing
Jernade Miah	instrument	Singing
Boggie	instrument	Vocals
Tim Presley	instrument	Singing
Tim Presley	instrument	Guitar
Tim Presley	instrument	Bass guitar
Tim Presley	instrument	Keyboard instrument
Michelle Schmitt	instrument	Singer
Michelle Schmitt	instrument	Guitar
Michelle Schmitt	instrument	Piano
John Lissauer	instrument	Piano
John Lissauer	instrument	Woodwinds
Mariko Ebralidze	instrument	Vocals
Ryan Guldemond	instrument	Guitar
Moinuddin Khan	instrument	Sarangi
Jonah Tolchin	instrument	Voice, guitar
Ryat	instrument	Singing
Ryat	instrument	Guitar
Ryat	instrument	Bass guitar
Ryat	instrument	Keyboard
Ryat	instrument	Music software
Buz	instrument	Drum kit
Robert Aaron	instrument	Flute
Robert Aaron	instrument	Saxophone
Robert Aaron	instrument	Clarinet
Robert Aaron	instrument	Piano
Robert Aaron	instrument	Guitar
Robert Aaron	instrument	Trumpet
Robert Aaron	instrument	Bassoon
Robert Aaron	instrument	French horn
William Oscar Smith	instrument	Double Bass
William Oscar Smith	instrument	Viola
Joyce Bryant	instrument	Singing
Mark McGuire	instrument	Guitar
Costa Kotselas	instrument	Guitar, keyboard, MIDI master keyboard, synthesizer, Cubase
Eddie Cornelius	instrument	Singing
Allan Zavod	instrument	Piano, electric piano
Trudy Silver	instrument	Piano
Andre Thierry	instrument	Accordion, Singer, Bass Guitar, Rhythm Guitar, and Drums
Ron Wallace	instrument	Guitar
Will Varley	instrument	Guitar
Will Varley	instrument	Vocals
Calum Stewart	instrument	Flute
Calum Stewart	instrument	Uileann pipes
Tom Barney	instrument	Bass guitar
Tom Barney	instrument	Upright bass
Tom Barney	instrument	Fretless bass
AG Coco	instrument	Guitar, ukulele, qanbūs
Mike Henderson	instrument	Guitar
Mike Henderson	instrument	Mandolin
Mike Henderson	instrument	Fiddle
Mike Henderson	instrument	Harmonica
Palmyra Delran	instrument	Singing
Palmyra Delran	instrument	Guitar
Palmyra Delran	instrument	Drums
Angel Olsen	instrument	Singing
Angel Olsen	instrument	Guitar
Nir Felder	instrument	Electric guitar, acoustic guitar
Phillip Mitchell	instrument	Human voice
Phillip Mitchell	instrument	Piano
Phillip Mitchell	instrument	Guitar
Olga Nunes	instrument	Piano
Babou	instrument	Vocals
Marty Grebb	instrument	*
Marty Grebb	instrument	Guitar
Marty Grebb	instrument	Keyboard instrument
Marty Grebb	instrument	Organ
Marty Grebb	instrument	Piano
Marty Grebb	instrument	Percussion instrument
Marty Grebb	instrument	French horn
Marty Grebb	instrument	Saxophone
Isaiah Aram Minasian	instrument	Violin
Isaiah Aram Minasian	instrument	Viola
Isaiah Aram Minasian	instrument	Violoncello
Isaiah Aram Minasian	instrument	Piano
Ace Wilder	instrument	Vocals
Stevie Blacke	instrument	Violin, cello, mandolin, lap steel guitar, erhu, guitar, esraj, sitar, Dobro
Ellie Holcomb	instrument	Vocals
Ellie Holcomb	instrument	Acoustic guitar
Ellis Hooks	instrument	Human voice
Gilad Hekselman	instrument	Guitar
VaShawn Mitchell	instrument	Vocals
Tamer Ashor	instrument	Guitar
Tamer Ashor	instrument	Piano
Arne Eggen	instrument	Church organ
Randy Sabien	instrument	Violin, mandolin, guitar, piano
DJ A-Tron	instrument	Turntablism
Andrew Ashong	instrument	Vocals, Guitar
Hunter Beard	instrument	Vocals
Ben Briley	instrument	Vocals
Ben Briley	instrument	Guitar
Jena Irene Asciutto	instrument	Vocals
Jena Irene Asciutto	instrument	Piano
Kristen O'Connor	instrument	Vocals
Kristen O'Connor	instrument	Guitar
Emily Piriz	instrument	Vocals
Emily Piriz	instrument	Piano
Caleb Johnson	instrument	Vocals
Caleb Johnson	instrument	Guitar
Caleb Johnson	instrument	Piano
Jessica Meuse	instrument	Vocals
Jessica Meuse	instrument	Guitar
MK Nobilette	instrument	Vocals
MK Nobilette	instrument	Guitar
Alex Preston	instrument	Vocals
Alex Preston	instrument	Guitar
Sam Woolf	instrument	Vocals
Sam Woolf	instrument	Guitar
Malaya Watson	instrument	Vocals
Malaya Watson	instrument	Piano
Malaya Watson	instrument	Tuba
Malaya Watson	instrument	Violin
Malaya Watson	instrument	Guitar
Malaya Watson	instrument	Bass drum
Malaya Watson	instrument	Snare drum
Dexter Roberts	instrument	Vocals
Dexter Roberts	instrument	Guitar
Salim Halali	instrument	Darbouka
Bua Xou Mua	instrument	Gaeng, voice
Ramón Collazo	instrument	Piano
Steve Gadd	instrument	Guitar, banjo, vocals, darbuka
Antonio Maggio	instrument	Singing
Sonaro	instrument	Electronic keyboard
Sonaro	instrument	Drum machine
Sonaro	instrument	Sampler
Marlo Mortel	instrument	Vocal music
Marlo Mortel	instrument	Guitar
Marlo Mortel	instrument	Piano
Indu Sonali	instrument	Singing
Emma Stevens	instrument	Vocals, Guitar, Ukulele, Mandolin, Banjo, Piano, Cello
Omid Jame	instrument	Guitar
Omid Jame	instrument	Piano
Firebeatz	instrument	Keyboards, turntable, Logic Pro, FL Studio, Apple Mac
Christine and the Queens	instrument	Singing
Christine and the Queens	instrument	Piano
J. Perry	instrument	Vocals, piano
J. D. Foster	instrument	Bass, guitar, bass clarinet, tortoise shell
Dilara Kazimova	instrument	Vocals
Faith Anne	instrument	Vocals & Acoustic Guitar
Cristina Black	instrument	Vocals, harp, baritone ukulele, piano
Paul Mwanga	instrument	Vocals
Andrew Durant	instrument	Guitar, harmonica, vocals, mandolin
Randy Fuller	instrument	Vocals, guitar, bass, trombone
Dalton Powell	instrument	Drums
Dalton Powell	instrument	Piano
Matthew Schellhorn	instrument	Piano
Dan Smith	instrument	Vocals
Dan Smith	instrument	piano
Dan Smith	instrument	keyboards
Dan Smith	instrument	percussion
Dan Smith	instrument	Melodica
Caitríona O'Leary	instrument	Singing
Marilyn Mason	instrument	Pipe organ
Jenna McDougall	instrument	Vocals
Jenna McDougall	instrument	Guitar
Jenna McDougall	instrument	Drums
Jenna McDougall	instrument	Keyboard instrument
Jenna McDougall	instrument	Piano
Jenna McDougall	instrument	Acoustic guitar
Clarice Falcão	instrument	Vocals, Guitar and  ukulele
Frank Foster	instrument	Singing
Frank Foster	instrument	Guitar
Andrew Duffield	instrument	Keyboards, electronics, EMS Synthi AKS
Lucie Eyenga	instrument	Vocals
Saad Lamjarred	instrument	Piano
Saad Lamjarred	instrument	Voice
Saad Lamjarred	instrument	Drums
Sandra Hall	instrument	Human voice
Haroon Shahid	instrument	Vocals, guitar
Clay Hammond	instrument	Human voice
Mela Koteluk	instrument	Singing
RiskyKidd	instrument	Guitar, Piano, Vocals
B Howard	instrument	Vocals, piano
Keishi Yonao	instrument	Sound chip
Keishi Yonao	instrument	Synthesizer
Zacharie Elenga	instrument	Guitar
Don Peachey	instrument	Accordion
Cristina Scarlat	instrument	Vocals
Guy Forsyth	instrument	Human voice
Guy Forsyth	instrument	Guitar
Guy Forsyth	instrument	Harmonica
Guy Forsyth	instrument	Musical saw
Asta	instrument	Singing
Tove Lo	instrument	Vocals
Tove Lo	instrument	drums
Tove Lo	instrument	piano
Suzy	instrument	Vocals
Aja Volkman	instrument	*
Aja Volkman	instrument	Singing
Aja Volkman	instrument	Keyboard instrument
Aja Volkman	instrument	Synthesizer
Aja Volkman	instrument	Guitar
Hellbound Glory	instrument	Acoustic Guitar
Hellbound Glory	instrument	Electric Guitar
Hellbound Glory	instrument	Bass Guitar
Hellbound Glory	instrument	Upright Bass
Hellbound Glory	instrument	Steel Guitar
Hellbound Glory	instrument	Banjo
Hellbound Glory	instrument	Harmonica
Hellbound Glory	instrument	Fiddle
Hellbound Glory	instrument	Dobro
Hellbound Glory	instrument	Drum kit
Hellbound Glory	instrument	Electronic organ
Pete Parkkonen	instrument	Vocals
Sheryl Sheinafia	instrument	Vocals, Guitar, Piano, Drum
Bea Miller	instrument	*
Bea Miller	instrument	Vocals
Axel Hirsoux	instrument	Vocals
Emma Birdsall	instrument	Singing
Emma Birdsall	instrument	Piano
Emma Birdsall	instrument	Guitar
Cherifa	instrument	Bendir
Aditi Mohsin	instrument	vocal, harmonium, esraj
H. K. Venkatram	instrument	Violin
Manuelcha Prado	instrument	Vocals, guitar
Rihwa	instrument	Singing
Rihwa	instrument	Acoustic guitar
Michael Janisch	instrument	Double bass
Michael Janisch	instrument	Electric bass
Tom Principato	instrument	Human voice
Tom Principato	instrument	Guitar
Guitar Gable	instrument	Human voice
Guitar Gable	instrument	Guitar
Kiesza	instrument	*
Kiesza	instrument	Guitar
Kiesza	instrument	Keyboard instrument
Pandit Niranjan Prasad	instrument	Bansuri
Hot Since 82	instrument	Phonograph
Hot Since 82	instrument	Synthesizers
Hot Since 82	instrument	Digital audio workstation
Robin Schulz	instrument	Ableton Live
Gringe	instrument	Vocals
Ugonna Okegwo	instrument	Double bass
Byron Schenkman	instrument	Harpsichord
Byron Schenkman	instrument	Piano
Byron Schenkman	instrument	Fortepiano
D. Balakrishna	instrument	Saraswati veena
Antonio Arcaño	instrument	Flute
Doug Katsaros	instrument	Keyboards
Doug Katsaros	instrument	Synthesizer
Doug Katsaros	instrument	Background Vocals
Tom Goss	instrument	Singing
Tom Goss	instrument	Guitar
Tom Goss	instrument	Keyboards
Raymond Angry	instrument	Keyboards, Hammond organ, clavinet, Moog synthesizer, Farfisa organ, Wurlitzer
Damon Fowler	instrument	Human voice
Damon Fowler	instrument	Guitar
Bob McQuillen	instrument	Piano, accordion, guitar
Pablo Manavello	instrument	Guitar, mandolin
Neshko Neshev	instrument	Accordion
Ahsan Watts	instrument	Singing
Holly Herndon	instrument	Vocals, DAW, Max/MSP
Chance McKinney	instrument	Guitar
Franziska Huhn	instrument	Harp
Yu Xunfa	instrument	Dizi
Yu Xunfa	instrument	Koudi
Joseph Nolan	instrument	Organ
Jean Ter-Merguerian	instrument	Violin
Henrik Janson	instrument	Guitar
Henrik Janson	instrument	Keyboard instrument
Henrik Janson	instrument	Cello
Henrik Janson	instrument	Bass guitar
Alaur Rahman	instrument	Singing
SZA	instrument	Vocals
Matt the Electrician	instrument	Guitar
Matt the Electrician	instrument	Banjo
Matt the Electrician	instrument	Trumpet
Matt the Electrician	instrument	Euphonium
St. Paul and The Broken Bones	instrument	Electronic keyboard
St. Paul and The Broken Bones	instrument	Bass guitar
St. Paul and The Broken Bones	instrument	Guitar
St. Paul and The Broken Bones	instrument	Drum kit
St. Paul and The Broken Bones	instrument	Trombone
St. Paul and The Broken Bones	instrument	Trumpet
Luc de Larochellière	instrument	Vocals
Mali Music	instrument	Vocals, piano, guitar, bass
Cindertalk	instrument	Guitar, glass harp, keyboards, programming
Hudeydi	instrument	Oud
Josh Kaufman	instrument	Singing
Josh Kaufman	instrument	Piano
Josh Kaufman	instrument	Guitar
Puff Kuo	instrument	Vocals
Clyde Carson	instrument	Vocals
Storm Calysta	instrument	Singing
Storm Calysta	instrument	Guitar
Storm Calysta	instrument	Keyboard instrument
Storm Calysta	instrument	Ukulele
Storm Calysta	instrument	Violin
Storm Calysta	instrument	French horn
Frank Warner	instrument	Banjo, ukulele, guitar
Enrico Intra	instrument	Piano
Metro Boomin	instrument	FL Studio
Metro Boomin	instrument	Pro Tools
Ebanda Manfred	instrument	Singing
Kimberly Brewer	instrument	Vocals
Vincent Peirani	instrument	accordion
Thomas Gandey	instrument	Keyboards
Fernando Varela	instrument	Vocalist
Snootie Wild	instrument	Vocals
3epkano	instrument	Guitar
3epkano	instrument	Bass guitar
3epkano	instrument	Violin
3epkano	instrument	Cello
3epkano	instrument	Drums
Finbarr Clancy	instrument	Vocals, guitar, banjo, flute and bass.
Keba Jeremiah	instrument	Acoustic guitar, keyboards, Bass guitar, drums, electric Bass, electric guitar, piano
Gerry Dialungana	instrument	Guitar
Jozef Lupták	instrument	Cello
Sam Kim	instrument	Guitar
Sam Kim	instrument	Piano
Aida Garifullina	instrument	Singing
Chryso Stamatopoulou	instrument	Vocals
Chryso Stamatopoulou	instrument	Cello
Lauren Mayberry	instrument	*
Lauren Mayberry	instrument	Singing
Lauren Mayberry	instrument	Drum kit
Lauren Mayberry	instrument	Keyboard instrument
Kjetil Steensnæs	instrument	Guitar, dobro, pedal steel guitar, banjo
Matteo Ceccarini	instrument	Turntablism
Matteo Ceccarini	instrument	Emulator
Matteo Ceccarini	instrument	Drum machine
Matteo Ceccarini	instrument	Doepfer
Rupert Nurse	instrument	Piano, electric piano, double bass, tenor saxophone
Roger Arntzen	instrument	Double bass
Jarekus Singleton	instrument	Guitar
Jarekus Singleton	instrument	Vocals
Jeremy Adelman	instrument	Trumpet
Jeremy Adelman	instrument	Multi-instrumentalist
Antix	instrument	Vocals
Savani Ravindra	instrument	Singing
The Worlds Freshest	instrument	*
The Worlds Freshest	instrument	Digital audio workstation
The Worlds Freshest	instrument	Turntables
Todd Tamanend Clark	instrument	Vocals, vocoder, theremin, keyboards, guitar, bass pedals, drum machine, percussion, flute
Emanuel Ayvas	instrument	Guitar
Emanuel Ayvas	instrument	Piano
Emanuel Ayvas	instrument	Harmonica
New Born	instrument	Rapping
Madhukar Dhumal	instrument	Shehnai
Video Violence	instrument	Sampler
Video Violence	instrument	Music sequencer
Video Violence	instrument	Personal computer
Video Violence	instrument	Piano
Video Violence	instrument	Synthesizer
Jo Berger Myhre	instrument	Double bass
Dakota Bradley	instrument	Singing
Dakota Bradley	instrument	Guitar
The Real Richie Rich	instrument	Vocals
The Real Richie Rich	instrument	Drums
The Real Richie Rich	instrument	Keyboard instrument
The Real Richie Rich	instrument	Drum machine
The Real Richie Rich	instrument	Sampler
Natarajan Sankaran	instrument	Keyboard instrument
Natarajan Sankaran	instrument	Piano
Natarajan Sankaran	instrument	Vocal
Roxanne Fontana	instrument	Singing
Roxanne Fontana	instrument	Guitar
Chronik	instrument	Vocals
Radim Hladík	instrument	Guitar
Debs and Errol	instrument	Piano
Debs and Errol	instrument	Guitar
Debs and Errol	instrument	Ukulele
Violetta Egorova	instrument	Piano
Aaron Sterling	instrument	Drum kit
Aaron Sterling	instrument	Percussion instrument
Aaron Sterling	instrument	Keyboard instrument
Grzegorz Hyży	instrument	Singing
Grzegorz Hyży	instrument	Guitar
Justin Chart	instrument	Acoustic guitars, electric guitar, piano, keyboards, flute, bass flute, piccolo, clarinet, eb sopranino clarinet, bass clarinet, contrabass clarinet
Quynh Anh	instrument	Singing
Armani Depaul	instrument	Vocals, DAW
Mohamad Fityan	instrument	Ney, kawala
Brendan McCahey	instrument	Vocals
Brendan McCahey	instrument	Guitar
Brendan McCahey	instrument	Piano
Brendan McCahey	instrument	Drums
Brendan McCahey	instrument	Synthesizer
Brendan McCahey	instrument	Mandolin
DJ Rebel	instrument	Turntablism
Jared Wade	instrument	Vocals, guitar
Marek Tomaszewski	instrument	Piano
Izabella Zielińska	instrument	Piano
Jaime Hinckson	instrument	Piano
Marthe Valle	instrument	Vocals
Fred Warmsley	instrument	*
Fred Warmsley	instrument	Personal computer
Fred Warmsley	instrument	Drum machine
Fred Warmsley	instrument	Synthesizer
Fred Warmsley	instrument	Guitar
Pete Hampton	instrument	Harmonica
Pete Hampton	instrument	Five-string banjo
April Samuels	instrument	Drums, backing vocals
Seinabo Sey	instrument	Vocals
Gene Emerson	instrument	Piano
Charlie Piggott	instrument	Tenor Banjo
Charlie Piggott	instrument	Button Accordion
Charlie Piggott	instrument	Tin Whistle
Marcus Corowa	instrument	Vocals, Guitar
Chloe Flower	instrument	Piano
Jody	instrument	Vocals
Nino Ferrer	instrument	Vocals; Guitar; Double bass, Piano, Banjo, Bass, Percussions, Organ, Trumpet, Horn, Clarinet, Rhythm Box.
Sam Baker	instrument	Vocals
Sam Baker	instrument	Guitar
Dewey Segura	instrument	Cajun accordion
Al Hurricane	instrument	Vocals, Guitar , Saxophone, Piano
Zachary Cole Smith	instrument	Vocals, guitar, bass, drums
Aiden Jude	instrument	* Piano\n* Synthesizer\n* Logic Pro\n* Ableton\n* Pioneer CDJs
Bobby Keyes	instrument	Guitar
KeyLiza	instrument	Vocals, keytar, keyboards, synthesizer, talkbox, beatboxing, drums, guitar
C-Real	instrument	Microphone
Jeronimo van Ballegoijen	instrument	Vocals
Mads Mathias	instrument	Saxophone
Selwyn Birchwood	instrument	Guitar
Selwyn Birchwood	instrument	Vocals
P.J. Pacifico	instrument	Guitar, drums, vocals
Show N Prove	instrument	Turntables
Show N Prove	instrument	Drums
Show N Prove	instrument	Computer music
Vanessa Pinheiro	instrument	Vocals and guitar
Isleym	instrument	Vocals
Little Miss Cornshucks	instrument	Human voice
Emilio Munda	instrument	Vocals, piano, acoustic guitar, electric guitar, keyboards, sampler, percussion
Thomas Puskailer	instrument	Vocals
Thomas Puskailer	instrument	Guitar
Kristi Martel	instrument	Vocals
Kristi Martel	instrument	Piano
O.Y.G Redrum 781	instrument	Vocals
Alex Faith	instrument	Vocals
Dre Murray	instrument	Vocals
Diunna Greenleaf	instrument	Human voice
Christon Gray	instrument	Vocals
Christon Gray	instrument	Piano
Swoope	instrument	Vocals
Tomer Yosef	instrument	Vocals
Tomer Yosef	instrument	Guitar
Judy Blair	instrument	Vocals, piano, organ
Rick Estrin & The Nightcats	instrument	Harmonica
Rick Estrin & The Nightcats	instrument	Vocals
Ed Alleyne-Johnson	instrument	Electric violin
Nathan Chan	instrument	Cello
Karl William	instrument	Vocals
Dawn Elder	instrument	Piano
Zafeiris Melas	instrument	Vocals
Ronnie Hudson	instrument	Vocals, drums, keyboards, drum machine, sampler, bass
Lil' C	instrument	Keyboards
Lil' C	instrument	Drum Kit
Tommy Brandt	instrument	Guitar
Doles Dickens	instrument	Double bass
Nick Santino	instrument	Singing
Nick Santino	instrument	Piano
Nick Santino	instrument	Guitar
Vinylz	instrument	*
Vinylz	instrument	FL Studio
Vinylz	instrument	Keyboard instrument
Vinylz	instrument	Sampler
Dun Deal	instrument	Logic Studio
Dun Deal	instrument	FL Studio
Mayssa Karaa	instrument	Vocals
Mayssa Karaa	instrument	Piano
Jessy Lanza	instrument	Vocals
Jessy Lanza	instrument	Drum machine
Jessy Lanza	instrument	Keyboard instrument
Jessy Lanza	instrument	Synth
Simon Warner	instrument	Vocals, guitars,
Lisa Daggs	instrument	Guitar
Marcus Nand	instrument	Guitar
Marcus Nand	instrument	Keyboards
Marcus Nand	instrument	Vocals
Marcus Nand	instrument	Mandolin
Marcus Nand	instrument	Oud
Herman Witkam	instrument	Duduk
Herman Witkam	instrument	Shakuhachi
Herman Witkam	instrument	Guitar
Herman Witkam	instrument	Bass Guitar
Herman Witkam	instrument	Udu
Herman Witkam	instrument	Quena
Herman Witkam	instrument	Bawu
Herman Witkam	instrument	Hulusi
Herman Witkam	instrument	Low whistle
Herman Witkam	instrument	Native American flute
Herman Witkam	instrument	Recorder
Herman Witkam	instrument	Fujara
Herman Witkam	instrument	Darabuka
Capri Virkkunen	instrument	Vocals
Capri Virkkunen	instrument	Piano
Lo-Fang	instrument	Vocals
Lo-Fang	instrument	Guitar
Lo-Fang	instrument	Cello
Lo-Fang	instrument	Bass
Lo-Fang	instrument	Violin
Lo-Fang	instrument	Piano
Lo-Fang	instrument	Mandolin
David Nadien	instrument	Violin
Andrew Pope	instrument	Singing
Andrew Pope	instrument	Guitar
Andrew Pope	instrument	Piano
Andrew Pope	instrument	Bass Guitar
Georgia Ruth	instrument	Vocals, harp, keyboards
Alex Otey	instrument	Trumpet
Alex Otey	instrument	Piano
Dazzie Dee	instrument	Vocals
Dazzie Dee	instrument	Drums
Dazzie Dee	instrument	Keyboard instrument
Dazzie Dee	instrument	Drum machine
Dazzie Dee	instrument	Sampler
Mandi Perkins	instrument	Vocals
Viji Subramaniam	instrument	Vocals, tambura
Julia Kedhammar	instrument	Vocals
Leroy Leblanc	instrument	Cajun accordion, guitar, vocals
Cassper Nyovest	instrument	Vocals
Cassper Nyovest	instrument	Keyboard
Cassper Nyovest	instrument	Sampler
Cassper Nyovest	instrument	Drum machine
Gyanu Rana	instrument	Nepali, Western
Owen Powell	instrument	Guitar
Owen Powell	instrument	Bass guitar
Alexandre Destrez	instrument	Piano
KRNFX	instrument	Vocals
KRNFX	instrument	Piano
KRNFX	instrument	Drums
KRNFX	instrument	Flute
Brianna Lea Pruett	instrument	Singing
Brianna Lea Pruett	instrument	Guitar
Beijing Queer Chorus	instrument	20
Kazem Alemi	instrument	Piano
Christoffer Franzén	instrument	Vocals, electric guitar, acoustic guitar, bass guitar, drums, percussion, keyboards, programming, piano, synthesizer, glockenspiel
Len Walston	instrument	Vocals, piano, keys, electric/upright bass, percussion
Robot Koch	instrument	Piano
Robot Koch	instrument	Drum kit
Robot Koch	instrument	Synthesizer
Rioux	instrument	Guitar, Singing, Bass, Trumpet, Drums
Konstanty Andrzej Kulka	instrument	Violin
Fox Stevenson	instrument	Synthesizer
Fox Stevenson	instrument	Singing
Mariam Chachkhiani	instrument	Vocals
Pierre D'Archambeau	instrument	Violin
Peter Matthew Bauer	instrument	Vocals
Peter Matthew Bauer	instrument	Bass guitar
Peter Matthew Bauer	instrument	Guitar
Peter Matthew Bauer	instrument	Organ
Reggie McBride	instrument	Bass, fretless bass
Emmanuel Fratianni	instrument	Piano
Mike Brown	instrument	Guitar
Mike Brown	instrument	Vocals
