index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1843,814,Pumpkinhead Ale,Pumpkin Ale,12.0 oz.,0.047,N/A,385,Shipyard Brewing Company,Portland,ME
1844,727,Shipyard Export,American Blonde Ale,12.0 oz.,0.051,N/A,385,Shipyard Brewing Company,Portland,ME
1845,2474,Nooner,German Pilsener,12.0 ounce,0.052,N/A,83,Sierra Nevada Brewing Company,Chico,CA
1846,2239,Torpedo,American IPA,12.0 oz.,0.072,65,83,Sierra Nevada Brewing Company,Chico,CA
1847,1919,Yonder Bock,Maibock / Helles Bock,12.0 oz.,0.06,N/A,83,Sierra Nevada Brewing Company,Chico,CA
1848,1918,CANfusion Rye Bock,Rye Beer,12.0 oz.,0.06,N/A,83,Sierra Nevada Brewing Company,Chico,CA
1849,1905,Sierra Nevada Pale Ale,American Pale Ale (APA),16.0 oz.,0.055999999999999994%,37,83,Sierra Nevada Brewing Company,Chico,CA
1850,1338,Old Chico Crystal Wheat,American Pale Wheat Ale,12.0 ounce,0.048%,26,83,Sierra Nevada Brewing Company,Chico,CA
1851,1295,Summerfest,Czech Pilsener,12.0 oz.,0.05%,28,83,Sierra Nevada Brewing Company,Chico,CA
1852,426,Torpedo,American IPA,16.0 oz.,0.072,65,83,Sierra Nevada Brewing Company,Chico CA,
1853,400,Sierra Nevada Pale Ale,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.055999999999999994%,37,83,Sierra Nevada Brewing Company,Chico,CA
1854,2353,Sietsema Red Label,Cider,16.0 oz,0.069%,N/A,137,Sietsema Orchards and Cider Mill,Ada,MI
1855,212,Bear Ass Brown,American Brown Ale,12.0 oz.,0.042%,N/A,551,Silverton Brewery,Silverton,CO
1856,161,Red Mountain Ale,American Amber / Red Ale,12.0 oz.,0.06,N/A,551,Silverton Brewery,Silverton,CO
1857,160,Ice Pick Ale,American IPA,12.0 oz,0.068%,N/A,551,Silverton Brewery,Silverton,CO
1858,2574,4Beans,Baltic Porter,12.0 oz. Alumi-Tek,0.1,52,46,Sixpoint Craft Ales,Brooklyn,NY
1859,2479,Jammer,Gose,12.0 oz,0.042,16,46,Sixpoint Craft Ales,Brooklyn,NY
1860,2443,Abigale,Belgian Pale Ale,12.0 OZ.,0.08,N/A,46,Sixpoint Craft Ales,Brooklyn,NY
1861,2266,Rad,Fruit / Vegetable Beer,16.0 ounce,0.032,7,46,Sixpoint Craft Ales,Brooklyn NY,
1862,2090,Bengali,American IPA,24.0 ounce,0.065,62,46,Sixpoint Craft Ales,Brooklyn,NY
1863,1962,Sensi Harvest,American Pale Ale (APA),12.0 oz.,0.047,50,46,Sixpoint Craft Ales,Brooklyn,NY
1864,1696,Hi-Res,American Double / Imperial IPA,12.0 oz.,0.099,111,46,Sixpoint Craft Ales,Brooklyn,NY
1865,1608,Global Warmer,American Strong Ale,12.0 ounce,0.07,70,46,Sixpoint Craft Ales,Brooklyn,NY
1866,1591,Autumnation (2013),American IPA,16.0 OZ.,0.067,74,46,Sixpoint Craft Ales,Brooklyn NY,
1867,1388,The Crisp,German Pilsener,16.0 ounce,0.054,42,46,Sixpoint Craft Ales,Brooklyn,NY
1868,1387,Sweet Action,Cream Ale,16.0 oz.,0.052000000000000005%,34,46,Sixpoint Craft Ales,Brooklyn,NY
1869,1386,Righteous Ale,Rye Beer,16.0 oz.,0.063%,57,46,Sixpoint Craft Ales,Brooklyn,NY
1870,1385,Bengali Tiger,American IPA,16.0 oz,0.064,62,46,Sixpoint Craft Ales,Brooklyn,NY
1871,1020,3Beans,Baltic Porter,12.0 oz. Alumi-Tek,0.099%,85,46,Sixpoint Craft Ales,Brooklyn,NY
1872,778,Brownstone,American Brown Ale,16.0 oz.,0.059,47,46,Sixpoint Craft Ales,Brooklyn,NY
1873,630,Apollo,American Pale Wheat Ale,16.0 oz.,0.052,11,46,Sixpoint Craft Ales,Brooklyn,NY
1874,629,Harbinger,Saison / Farmhouse Ale,16.0 ounce,0.049,35,46,Sixpoint Craft Ales,Brooklyn,NY
1875,628,Resin,American Double / Imperial IPA,12.0 oz,0.091%,103,46,Sixpoint Craft Ales,Brooklyn,NY
1876,525,Diesel,American Stout,16.0 OZ.,0.063,69,46,Sixpoint Craft Ales,Brooklyn,NY
1877,512,Autumnation (2011-12) (2011),Pumpkin Ale,16.0 ounce,0.06,48,46,Sixpoint Craft Ales,Brooklyn,NY
1878,425,The Crisp (2011),German Pilsener,16.0 ounce,0.054000000000000006%,42,46,Sixpoint Craft Ales,Brooklyn,NY
1879,424,Sweet Action (2011),Cream Ale,16.0 oz.,0.052,34,46,Sixpoint Craft Ales,Brooklyn,NY
1880,423,Righteous Ale (2011),Rye Beer,16.0 oz.,0.063,57,46,Sixpoint Craft Ales,Brooklyn,NY
1881,422,Bengali Tiger (2011),American IPA,16.0 ounce,0.064,62,46,Sixpoint Craft Ales,Brooklyn,NY
1882,1942,Rudie Session IPA,American IPA,12.0 oz,0.045,N/A,264,Ska Brewing Company,Durango,CO
1883,1708,Taster's Choice,Doppelbock,12.0 oz,0.074,N/A,264,Ska Brewing Company,Durango,CO
1884,1521,Modus Hoperandi,American IPA,12.0 OZ.,0.068%,65,264,Ska Brewing Company,Durango CO,
1885,1297,Estival Cream Stout,American Stout,12.0 ounce,0.058,15,264,Ska Brewing Company,Durango,CO
1886,1192,Vernal Minthe Stout,American Stout,12.0 oz.,0.058,N/A,264,Ska Brewing Company,Durango,CO
1887,1013,Hibernal Vinifera Stout,Foreign / Export Stout,12.0 oz,0.08,N/A,264,Ska Brewing Company,Durango,CO
1888,774,Autumnal Molé Stout,American Stout,12.0 oz.,,N/A,264,Ska Brewing Company,Durango,CO
1889,386,Mexican Logger,American Pale Lager,12.0 ounce,0.042,18,264,Ska Brewing Company,Durango,CO
1890,70,True Blonde Ale,American Blonde Ale,12.0 oz.,0.053,N/A,264,Ska Brewing Company,Durango,CO
1891,69,Euphoria Pale Ale,American Pale Ale (APA),12.0 oz,0.061,N/A,264,Ska Brewing Company,Durango,CO
1892,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),12.0 oz,0.057,58,264,Ska Brewing Company,Durango,CO
1893,67,Modus Hoperandi,American IPA,12.0 oz.,0.068,65,264,Ska Brewing Company,Durango,CO
1894,1792,Iron Butt Red Ale,American Amber / Red Ale,12.0 oz,0.057999999999999996%,39,313,Slanted Rock Brewing Company,Meridian,ID
1895,1609,Initial Point India Pale Ale,American IPA,12.0 ounce,0.071,92,313,Slanted Rock Brewing Company,Meridian,ID
1896,2537,Monkey Dancing On A Razor Blade,Belgian IPA,24.0 ounce,0.085,N/A,64,SlapShot Brewing Company,Chicago,IL
1897,2536,Tripel Deke,Tripel,24.0 ounce,0.082,N/A,64,SlapShot Brewing Company,Chicago,IL
1898,30,Urban Wilderness Pale Ale,English Pale Ale,12.0 ounce,0.049%,N/A,557,Sleeping Lady Brewing Company,Anchorage,AK
1899,2305,Homefront IPA,American IPA,12.0 oz. Alumi-Tek,0.06%,70,163,Sly Fox Brewing Company,Phoenixville,PA
1900,1588,Sly Fox Christmas Ale 2013,Winter Warmer,12.0 oz,0.055,16,371,Sly Fox Brewing Company,Pottstown,PA
1901,1363,Grisette,Grisette,12.0 ounce,0.056,25,371,Sly Fox Brewing Company,Pottstown,PA
1902,1211,360° India Pale Ale,American IPA,12.0 oz.,0.062%,N/A,371,Sly Fox Brewing Company,Pottstown,PA
1903,1123,Helles Golden Lager,Munich Helles Lager,12.0 ounce,0.049,18,371,Sly Fox Brewing Company,Pottstown,PA
1904,926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,12.0 oz.,0.055,16,371,Sly Fox Brewing Company,Pottstown,PA
1905,894,Odyssey Imperial IPA,American Double / Imperial IPA,12.0 oz.,0.084,90,371,Sly Fox Brewing Company,Pottstown,PA
1906,166,Oktoberfest Lager,Märzen / Oktoberfest,12.0 oz. Alumi-Tek,0.057999999999999996%,25,371,Sly Fox Brewing Company,Pottstown PA,
1907,24,113 IPA,American IPA,12.0 oz.,0.07,113,371,Sly Fox Brewing Company,Pottstown,PA
1908,23,Dunkel Lager,Munich Dunkel Lager,12.0 oz. Alumi-Tek,0.053,21,371,Sly Fox Brewing Company,Pottstown,PA
1909,22,Royal Weisse Ale,Hefeweizen,12.0 OZ.,0.055999999999999994%,11,371,Sly Fox Brewing Company,Pottstown,PA
1910,21,Pikeland Pils,German Pilsener,12.0 ounce,0.049%,44,371,Sly Fox Brewing Company,Pottstown,PA
1911,20,Phoenix Pale Ale,American Pale Ale (APA),12.0 oz.,0.051,40,371,Sly Fox Brewing Company,Pottstown,PA
1912,2407,Rule G IPA,American IPA,12.0 oz,0.07%,88,115,Smartmouth Brewing Company,Norfolk,VA
1913,2406,Murphy's Law,American Amber / Red Ale,12.0 oz.,0.058,35,115,Smartmouth Brewing Company,Norfolk,VA
1914,2405,Alter Ego,Saison / Farmhouse Ale,12.0 oz,0.062,33,115,Smartmouth Brewing Company,Norfolk,VA
1915,2234,Monarch Pilsner,American Pilsner,12.0 ounce,0.05,N/A,191,Snake River Brewing Company,Jackson,WY
1916,1606,Snow King Pale Ale,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.06,55,191,Snake River Brewing Company,Jackson,WY
1917,617,Zonker Stout,Foreign / Export Stout,12.0 oz.,0.054000000000000006%,36,191,Snake River Brewing Company,Jackson,WY
1918,407,OB-1 Organic Ale,English Brown Ale,12.0 oz.,0.05,22,191,Snake River Brewing Company,Jackson,WY
1919,406,Snake River Lager,Vienna Lager,12.0 oz,0.05,18,191,Snake River Brewing Company,Jackson,WY
1920,402,Snake River Pale Ale,American Pale Ale (APA),12.0 oz.,0.052,32,191,Snake River Brewing Company,Jackson,WY
1921,393,Pako’s EyePA,American IPA,12.0 oz.,0.068,60,191,Snake River Brewing Company,Jackson,WY
1922,1798,Thanksgiving Ale,Kölsch,12.0 ounce,0.05,N/A,309,Sockeye Brewing Company,Boise,ID
1923,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,12.0 oz. Alumi-Tek,0.092,N/A,309,Sockeye Brewing Company,Boise,ID
1924,1596,Dagger Falls IPA,American IPA,12.0 OZ.,0.063,100,309,Sockeye Brewing Company,Boise,ID
1925,1595,Dagger Falls IPA,American IPA,12.0 oz,0.063,100,309,Sockeye Brewing Company,Boise,ID
1926,1482,Socktoberfest,Märzen / Oktoberfest,16.0 oz,0.06%,N/A,309,Sockeye Brewing Company,Boise,ID
1927,1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,12.0 oz,0.079,N/A,309,Sockeye Brewing Company,Boise ID,
1928,1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,12.0 OZ.,0.099,N/A,309,Sockeye Brewing Company,Boise,ID
1929,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16.0 oz.,0.055%,N/A,309,Sockeye Brewing Company,Boise,ID
1930,1298,Sockeye Belgian Style Summer Ale,Witbier,16.0 oz,0.05,N/A,309,Sockeye Brewing Company,Boise,ID
1931,1181,Sockeye Maibock,Maibock / Helles Bock,12.0 oz,0.064,N/A,309,Sockeye Brewing Company,Boise,ID
1932,1160,Old Devil's Tooth,American Barleywine,12.0 OZ.,0.099%,100,309,Sockeye Brewing Company,Boise,ID
1933,1152,Galena Golden,American Blonde Ale,12.0 oz. Alumi-Tek,0.043%,N/A,309,Sockeye Brewing Company,Boise ID,
1934,1151,Hell-Diver Pale Ale,American Pale Ale (APA),12.0 oz.,0.052000000000000005%,32,309,Sockeye Brewing Company,Boise,ID
1935,1150,Woolybugger Wheat,American Pale Wheat Ale,12.0 oz.,0.046,12,309,Sockeye Brewing Company,Boise,ID
1936,1076,Power House Porter,American Porter,12.0 OZ.,0.057%,N/A,309,Sockeye Brewing Company,Boise,ID
1937,995,Winterfest,American Strong Ale,16.0 oz.,0.084,90,309,Sockeye Brewing Company,Boise,ID
1938,879,Dagger Falls IPA,American IPA,12.0 ounce,0.063,100,309,Sockeye Brewing Company,Boise,ID
1939,1972,LuckenBock,Bock,16.0 ounce,0.07,18,257,South Austin Brewery,South Austin,TX
1940,1971,Texas Pale Ale (TPA),American IPA,16.0 oz. Alumi-Tek,0.055,40,257,South Austin Brewery,South Austin,TX
1941,1970,6 String Saison,Saison / Farmhouse Ale,16.0 oz.,0.08,N/A,257,South Austin Brewery,South Austin,TX
1942,1969,Kol' Beer,Kölsch,16.0 oz.,0.05%,22,257,South Austin Brewery,South Austin,TX
1943,2024,Montauk Light,Light Lager,12.0 oz.,0.035%,N/A,249,Southampton Publick House,Southampton,NY
1944,1283,Na Zdraví Pilsner,Czech Pilsener,16.0 oz.,0.048,32,436,Southern Oregon Brewing Company,Medford,OR
1945,1282,Nice Rack IPA,American IPA,16.0 ounce,0.055,65,436,Southern Oregon Brewing Company,Medford,OR
1946,2362,2014 IPA Cicada Series,American IPA,16.0 oz,0.075,72,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1947,2346,Sinister Minister Black IPA,American IPA,16.0 oz.,0.077,65,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1948,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),12.0 oz,0.053%,45,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1949,2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.058,60,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1950,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,12.0 OZ.,0.05,20,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1951,1745,Mississippi Fire Ant,American Amber / Red Ale,16.0 oz,0.08,80,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1952,1120,Hipster Breakfast,Oatmeal Stout,16.0 oz,0.057999999999999996%,40,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1953,1118,Suzy B Dirty Blonde Ale,American Blonde Ale,16.0 oz. Alumi-Tek,0.05%,20,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1954,1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16.0 ounce,0.058,60,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1955,2387,Pine Belt Pale Ale,American Pale Ale (APA),12.0 oz,0.065,45,118,Southern Star Brewing Company,Conroe,TX
1956,2267,Walloon,Saison / Farmhouse Ale,12.0 ounce,0.055,N/A,118,Southern Star Brewing Company,Conroe TX,
1957,1740,Le Mort Vivant,Bière de Garde,12.0 oz.,0.069,23,118,Southern Star Brewing Company,Conroe,TX
1958,1728,Red Cockaded Ale,American Double / Imperial IPA,12.0 oz.,0.085,110,118,Southern Star Brewing Company,Conroe,TX
1959,1497,Valkyrie Double IPA,American Double / Imperial IPA,12.0 ounce,0.092,100,118,Southern Star Brewing Company,Conroe,TX
1960,1011,Red Cockaded Ale (2013),American Double / Imperial IPA,12.0 oz.,0.085%,110,118,Southern Star Brewing Company,Conroe,TX
1961,1010,Old Potentate,Old Ale,12.0 oz,0.072,40,118,Southern Star Brewing Company,Conroe,TX
1962,856,Bombshell Blonde,American Blonde Ale,16.0 oz.,0.05,20,118,Southern Star Brewing Company,Conroe,TX
1963,853,PRO-AM (2012) (2012),American Double / Imperial IPA,12.0 oz,0.099,100,118,Southern Star Brewing Company,Conroe,TX
1964,691,Walloon (2014),Saison / Farmhouse Ale,12.0 ounce,0.055,N/A,118,Southern Star Brewing Company,Conroe,TX
1965,555,Le Mort Vivant (2011),Bière de Garde,12.0 oz,0.069,23,118,Southern Star Brewing Company,Conroe,TX
1966,46,Buried Hatchet Stout,Foreign / Export Stout,12.0 oz,0.083,50,118,Southern Star Brewing Company,Conroe,TX
1967,45,Pine Belt Pale Ale,American Pale Ale (APA),16.0 ounce,0.065,45,118,Southern Star Brewing Company,Conroe,TX
1968,44,Bombshell Blonde,American Blonde Ale,12.0 oz.,0.05,20,118,Southern Star Brewing Company,Conroe,TX
1969,2486,Baby Daddy Session IPA,American IPA,12.0 oz.,0.047,35,78,Speakasy Ales & Lagers,San Francisco,CA
1970,763,Hopluia (2004),English India Pale Ale (IPA),16.0 oz,,N/A,508,Spilker Ales,Cortland,NE
1971,2271,Ball & Chain (2014),American Pale Ale (APA),16.0 oz,0.058,N/A,175,Spiteful Brewing Company,Chicago,IL
1972,2206,Bitter Biker Double IPA,American Double / Imperial IPA,16.0 oz.,0.096,N/A,175,Spiteful Brewing Company,Chicago,IL
1973,2136,God Damn Pigeon Porter,American Porter,16.0 OZ.,0.082,N/A,175,Spiteful Brewing Company,Chicago,IL
1974,2135,Working for the Weekend,American Double / Imperial IPA,16.0 oz,0.079%,N/A,175,Spiteful Brewing Company,Chicago,IL
1975,2134,Angry Adam,American Amber / Red Ale,16.0 oz.,0.06,N/A,175,Spiteful Brewing Company,Chicago,IL
1976,2109,Freedom Fries,American Stout,16.0 oz.,0.055,N/A,175,Spiteful Brewing Company,Chicago,IL
1977,1821,Bitter Biker Double IPA,American Double / Imperial IPA,12.0 oz,0.096%,N/A,175,Spiteful Brewing Company,Chicago,IL
1978,1820,Ghost Bike Pale Ale,American Pale Ale (APA),16.0 OZ.,0.073,N/A,175,Spiteful Brewing Company,Chicago,IL
1979,1819,Spiteful IPA,American IPA,12.0 oz.,0.062%,N/A,175,Spiteful Brewing Company,Chicago,IL
1980,1634,Alley Time,American Pale Ale (APA),12.0 oz.,0.06,N/A,175,Spiteful Brewing Company,Chicago IL,
1981,1633,Fat Badger,Irish Red Ale,12.0 oz,0.058,N/A,175,Spiteful Brewing Company,Chicago,IL
1982,1632,In the Weeds,American Pale Wheat Ale,12.0 oz.,0.055,N/A,175,Spiteful Brewing Company,Chicago,IL
1983,855,Special Amber,Vienna Lager,12.0 ounce,0.05,22,498,Sprecher Brewing Company,Glendale,WI
1984,445,Special Amber,Vienna Lager,12.0 ounce,0.05%,22,498,Sprecher Brewing Company,Glendale,WI
1985,1587,Seven Gates Pale Ale,American Pale Ale (APA),12.0 oz,0.056,N/A,372,Spring House Brewing Company,Conestoga,PA
1986,2242,Gunga Din,Cider,16.0 oz,0.052,N/A,186,St. Julian Winery,Paw Paw,MI
1987,1544,Starr Pils,German Pilsener,12.0 oz,0.042,20,383,Starr Hill Brewery,Crozet,VA
1988,1205,Northern Lights India Pale Ale,American IPA,16.0 ounce,0.065,52,383,Starr Hill Brewery,Crozet,VA
1989,369,Festie,Märzen / Oktoberfest,12.0 oz,0.048%,12,383,Starr Hill Brewery,Crozet,VA
1990,368,Northern Lights India Pale Ale,American IPA,12.0 ounce,0.065%,52,383,Starr Hill Brewery,Crozet,VA
1991,2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12.0 oz.,0.065,65,119,Steamworks Brewing Company,Durango,CO
1992,92,Colorado Kölsch,Kölsch,12.0 oz,0.049%,17,119,Steamworks Brewing Company,Durango,CO
1993,91,Steam Engine Lager,American Amber / Red Lager,12.0 oz,0.057,25,119,Steamworks Brewing Company,Durango,CO
1994,90,Third Eye Pale Ale,American IPA,12.0 oz. Alumi-Tek,0.065,65,119,Steamworks Brewing Company,Durango,CO
1995,2366,Point Special (Current),American Adjunct Lager,12.0 oz.,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
1996,2365,Point Special,American Adjunct Lager,12.0 oz. Alumi-Tek,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
1997,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),12.0 oz,0.054,33,131,Stevens Point Brewery,Stevens Point,WI
1998,2228,Point Special,American Adjunct Lager,12.0 ounce,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
1999,2151,Onyx Black Ale,American Black Ale,12.0 oz.,0.052000000000000005%,9,131,Stevens Point Brewery,Stevens Point,WI
2000,2150,Beyond The Pale IPA,American IPA,12.0 oz. Alumi-Tek,0.063,64,131,Stevens Point Brewery,Stevens Point,WI
2001,2122,Point Special (2013),American Adjunct Lager,12.0 oz,0.047%,9,131,Stevens Point Brewery,Stevens Point,WI
2002,2121,Point Special (2012),American Adjunct Lager,12.0 oz,0.047%,9,131,Stevens Point Brewery,Stevens Point,WI
2003,2115,Point Special Lager,American Adjunct Lager,16.0 oz.,0.047%,9,131,Stevens Point Brewery,Stevens Point,WI
2004,1450,St. Benedict's Winter Ale,Winter Warmer,12.0 oz.,0.062,N/A,131,Stevens Point Brewery,Stevens Point,WI
2005,1357,Point Oktoberfest,Märzen / Oktoberfest,16.0 ounce,0.057,15,131,Stevens Point Brewery,Stevens Point,WI
2006,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16.0 oz,0.052000000000000005%,7,131,Stevens Point Brewery,Stevens Point,WI
2007,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0 oz. Alumi-Tek,0.05,7,131,Stevens Point Brewery,Stevens Point,WI
2008,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0 oz. Alumi-Tek,0.05%,7,131,Stevens Point Brewery,Stevens Point,WI
2009,684,Drop Dead Blonde,American Blonde Ale,12.0 oz,0.035,N/A,131,Stevens Point Brewery,Stevens Point,WI
2010,650,Three Kings Ale,Kölsch,12.0 oz.,0.049,13,131,Stevens Point Brewery,Stevens Point,WI
2011,456,Point Oktoberfest,Märzen / Oktoberfest,12.0 ounce,0.057%,15,131,Stevens Point Brewery,Stevens Point,WI
2012,357,2012 Black Ale,American Brown Ale,12.0 oz,0.054,32,131,Stevens Point Brewery,Stevens Point,WI
2013,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0 oz,0.05%,7,131,Stevens Point Brewery,Stevens Point,WI
2014,140,Point Cascade Pale Ale,American Pale Ale (APA),12.0 ounce,0.054,33,131,Stevens Point Brewery,Stevens Point,WI
2015,139,Point Amber Classic,American Amber / Red Lager,12.0 oz.,0.047,14,131,Stevens Point Brewery,Stevens Point,WI
2016,138,Point Special Lager,American Adjunct Lager,12.0 oz,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
2017,953,Wisco Disco,American Amber / Red Ale,16.0 ounce,0.051%,31,486,Stillmank Beer Company,Green Bay,WI
2018,1983,Brontide,American Black Ale,12.0 OZ.,0.05,N/A,255,Stillwater Artisanal Ales,Baltimore,MD
2019,1631,Brontide,American Black Ale,12.0 oz.,0.05,N/A,255,Stillwater Artisanal Ales,Baltimore,MD
2020,1344,Classique,Saison / Farmhouse Ale,12.0 ounce,0.045,N/A,255,Stillwater Artisanal Ales,Baltimore MD,
2021,922,Sunsplash Golden Ale (2004),American Blonde Ale,12.0 oz,0.045,N/A,492,Stone Coast Brewing Company,Portland,ME
2022,1410,Sand Island Lighthouse,Kölsch,12.0 oz.,0.051,25,412,Straight to Ale,Huntsville,AL
2023,925,Lily Flagg Milk Stout,Milk / Sweet Stout,12.0 oz.,0.05,30,412,Straight to Ale,Huntsville,AL
2024,637,Monkeynaut IPA,American IPA,12.0 oz.,0.07200000000000001%,70,412,Straight to Ale,Huntsville,AL
2025,2369,Straub Beer (Current),American Adjunct Lager,12.0 oz,0.05,N/A,129,Straub Brewery,St Mary's,PA
2026,2233,American Lager,American Adjunct Lager,12.0 oz.,0.041,8,129,Straub Brewery,St Mary's,PA
2027,2232,American Amber,American Amber / Red Lager,12.0 oz.,0.041,8,129,Straub Brewery,St Mary's,PA
2028,2231,American Light,Light Lager,12.0 oz.,0.032,13,129,Straub Brewery,St Mary's,PA
2029,2352,Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.053,49,138,Summit Brewing Company,St Paul,MN
2030,2549,Make It So,Extra Special / Strong Bitter (ESB),12.0 ounce,0.053,40,58,Summit Brewing Company,St. Paul,MN
2031,2473,Hopvale Organic Ale,American Pale Ale (APA),16.0 ounce,0.047%,55,58,Summit Brewing Company,St. Paul MN,
2032,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,16.0 oz.,0.083%,100,58,Summit Brewing Company,St. Paul,MN
2033,2605,Tip Off,Altbier,16.0 ounce,0.052,29,25,Sun King Brewing Company,Indianapolis,IN
2034,2215,Java Mac,Scottish Ale,16.0 ounce,0.054,N/A,25,Sun King Brewing Company,Indianapolis,IN
2035,2164,Cowbell,American Porter,16.0 oz.,0.054,23,25,Sun King Brewing Company,Indianapolis,IN
2036,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,16.0 ounce,0.057999999999999996%,20,25,Sun King Brewing Company,Indianapolis,IN
2037,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,16.0 oz.,0.083,23,25,Sun King Brewing Company,Indianapolis,IN
2038,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16.0 ounce,0.099%,36,25,Sun King Brewing Company,Indianapolis,IN
2039,2082,Whip Fight,Scotch Ale / Wee Heavy,16.0 oz,0.09,30,25,Sun King Brewing Company,Indianapolis,IN
2040,2081,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,16.0 ounce,0.053%,23,25,Sun King Brewing Company,Indianapolis,IN
2041,2001,Fistful Of Hops Red,American IPA,16.0 oz. Alumi-Tek,0.064,75,25,Sun King Brewing Company,Indianapolis,IN
2042,2000,Fistful of Hops Orange,American IPA,16.0 oz,0.063,75,25,Sun King Brewing Company,Indianapolis IN,
2043,1999,Fistful Of Hops Blue,American IPA,16.0 oz.,0.064,75,25,Sun King Brewing Company,Indianapolis IN,
2044,1996,Fistful of Hops Green,American IPA,16.0 oz,0.064,75,25,Sun King Brewing Company,Indianapolis,IN
2045,1948,30 Min Coma,Belgian IPA,16.0 ounce,,N/A,25,Sun King Brewing Company,Indianapolis IN,
2046,1656,Wee Muckle,Scotch Ale / Wee Heavy,16.0 ounce,0.09,30,25,Sun King Brewing Company,Indianapolis,IN
2047,1599,Royal Brat,Extra Special / Strong Bitter (ESB),16.0 oz. Silo Can,0.065%,55,25,Sun King Brewing Company,Indianapolis,IN
2048,1420,Grapefruit Jungle (GFJ),American IPA,16.0 oz,0.075,77,25,Sun King Brewing Company,Indianapolis,IN
2049,1389,Osiris Pale Ale,American Pale Ale (APA),16.0 ounce,0.055999999999999994%,50,25,Sun King Brewing Company,Indianapolis,IN
2050,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,16.0 oz.,0.099,75,25,Sun King Brewing Company,Indianapolis,IN
2051,1366,Stupid Sexy Flanders,Flanders Oud Bruin,16.0 oz.,0.063,23,25,Sun King Brewing Company,Indianapolis,IN
2052,1347,Bourbon Barrel Cowbell,American Porter,16.0 OZ.,,N/A,25,Sun King Brewing Company,Indianapolis,IN
2053,1314,Popcorn Pilsner,German Pilsener,16.0 ounce,0.054,N/A,25,Sun King Brewing Company,Indianapolis,IN
2054,1128,Ring of Dingle,Irish Dry Stout,16.0 oz.,0.071%,27,25,Sun King Brewing Company,Indianapolis,IN
2055,1127,Bourbon Barrel Wee Mac,Scottish Ale,16.0 oz.,0.054,23,25,Sun King Brewing Company,Indianapolis,IN
2056,1049,Bourbon Barrel Johan,English Barleywine,16.0 oz,0.099%,60,25,Sun King Brewing Company,Indianapolis,IN
2057,934,The Deuce,American Brown Ale,16.0 oz,0.07%,N/A,25,Sun King Brewing Company,Indianapolis,IN
2058,923,The Velvet Fog,Quadrupel (Quad),16.0 ounce,0.09,24,25,Sun King Brewing Company,Indianapolis,IN
2059,874,Sun King Oktoberfest,Märzen / Oktoberfest,16.0 oz. Alumi-Tek,0.055,23,25,Sun King Brewing Company,Indianapolis,IN
2060,739,Indianapolis Indians Lager,Dortmunder / Export Lager,16.0 oz,0.052,24,25,Sun King Brewing Company,Indianapolis,IN
2061,698,Indians Victory Lager (2012),Dortmunder / Export Lager,16.0 oz,0.052,24,25,Sun King Brewing Company,Indianapolis IN,
2062,660,Chaka,Belgian Strong Pale Ale,16.0 oz,0.08,N/A,25,Sun King Brewing Company,Indianapolis,IN
