Audi	production	2024881
Chevrolet Impala	production	1964
Great Wall Coolbear	production	2009
Delahaye 175	production	1948
Delahaye 135	production	1935
Delahaye 135	production	ca. 2,000 built
Wright StreetLite	production	2010
Tatra 810	production	2008
Tatra 163	production	1999
Tatra 163	production	2003
Chrysler Valiant	production	May 1963 to February 1965
Chrysler Valiant	production	49440
Tatra 816	production	2006
Tatra 816	production	1996
Rover 16	production	1926
Rover 16	production	1937
Rover 16	production	1945
Mercedes-Benz M278 engine	production	2010
Mercedes-Benz M276 engine	production	2010
Peugeot 20Cup	production	2005
Chrysler 200	production	2010
Chrysler 200	production	May 2014–December 2016
Hyundai ix20	production	2010
Hyundai Assan Otomotiv	production	203157
Leyland-MCW Olympic	production	1949
TVR 350i	production	1983.08
Peugeot EX1 Concept	production	2010
Citroën Revolte	production	2009
Citroën Lacoste	production	2010
Porsche Macan	production	2014
SEAT IBE	production	2010
Leyland-MCW Olympian	production	1954
Mercedes-Benz F800	production	2009
Jaguar C-X75	production	2010
Lotus Ethos	production	2010
Peugeot HR1	production	2010
Mazda Grand Familia	production	1971
Hofstetter Turbo	production	18
Toyota Blizzard	production	1980
Toyota Blizzard	production	1984
LMX Sirex	production	1968
Buick Verano	production	2011
Buick Verano	production	2016
Mitsubishi Lancer	production	1973.02
Mitsubishi Lancer	production	1973.09
Mitsubishi Lancer	production	1975.03
Noble M600	production	2010
Delahaye 134	production	1933
Lexus GS	production	2005
Opel Kadett C	production	1973
AC Petite	production	1953
Renault Symbol	production	1999
Renault Symbol	production	2002
Renault Symbol	production	2008
Renault Symbol	production	2009
Orpheum Theatre	production	Stomp
Abarth 1500 Biposto	production	1952
Renault Twizy	production	2012
SEAT Fórmula	production	1999
Lamborghini Aventador	production	February 2011–present
Lamborghini Aventador	production	2013
Tata 407	production	1986
Tesla Model X	production	2015
Tazzari Zero	production	2009
Volvo 7700	production	1999
Sunbeam-Talbot Ten	production	1938
Hartnett	production	1951
International Harvester Fleetstar	production	1962
Humber Snipe	production	1930
Humber Snipe	production	1945
SEAT Altea Prototipo	production	2003
Toyota Prius	production	2003
Toyota Prius	production	2004
Toyota Prius	production	1997
Toyota Prius	production	Sept 2000–2003
Toyota Prius	production	March 2009 – 2015
Prime Ministerial Car	production	2010
Wuling Hongtu	production	2006
MG EX-E	production	1985
Hyundai Blue-Will	production	2009
TVR 400SE	production	1988
Lexus IS	production	September 2005 – April 2013
BYD M6	production	2010
Triumph Super 9	production	1931
Triumph Super 9	production	9000
Ford Transit Bus	production	1936
Chevrolet Aveo	production	2002
Chevrolet Aveo	production	2011
Volkswagen Passat	production	1973
Volkswagen Passat B3	production	1988
Volkswagen Passat	production	1981
Volkswagen Passat	production	October 1993–May 1997
Volkswagen Passat	production	1996
Volkswagen Passat	production	2005
Volkswagen Passat	production	2010
Crispin Hard Cider Company	production	6000000
Toyota Prius V	production	May 2011 – present
Honda Civic	production	2011
Mercedes-Benz SLK-Class	production	2011
Chevrolet Cosworth Vega	production	1975
Ferrari FF	production	2011
Pagani Huayra	production	2012
Audi Coupé	production	1980
Volkswagen New Compact Coupé	production	2010
Leyland Royal Tiger Worldmaster	production	1954
Ford Focus Electric	production	2011
Triumph Fury	production	1964
Cadillac Urban Luxury Concept	production	2010
Devrim II	production	2010
Mini Paceman	production	2012
Northumbrian Water	production	1.15
Northumbrian Water	production	Gigalitre
Northumbrian Water	production	/day
Shaktiman truck	production	1959
Škoda Favorit	production	1987
Škoda Favorit	production	1990
Škoda Favorit	production	1991
Audi RS 2 Avant	production	March 1994–July 1995
Buick Rainier	production	--07-28
Scania OmniDekka	production	2003
Shipyard Brewing Company	production	81641
Chevrolet Van	production	1964
Chevrolet Van	production	1967
Chevrolet Van	production	1971
General Lee	production	1968
Toyota Harrier	production	November 2013–present
Lexus RX	production	1997
Lexus RX	production	Dec 1997 – Jan 2003
Lexus RX	production	Jan 1998 – Jan 2003
Lexus RX	production	Feb 2003 – Dec 2008
Lexus RX	production	Feb 2003 – Jul 2013
Lexus RX	production	Nov 2008 – 2015
Lexus RX	production	September 2015–present
Volkswagen Iltis	production	1978
Volkswagen Iltis	production	9547
Volkswagen Iltis	production	8800
Volkswagen Iltis	production	747
Opel Agila	production	1999
Opel Agila	production	2000
Opel Agila	production	2008
Mazda Premacy	production	1999
Mazda Premacy	production	2005
Mazda Premacy	production	2010
Subaru Tribeca	production	2005
Range Rover Sport	production	2005
Range Rover Sport	production	2013
Bond Bug	production	1970
Bond Bug	production	2270
Nissan Silvia	production	1964
Nissan Silvia	production	1974
Nissan Silvia	production	1965
Nissan Silvia	production	554
Nissan Silvia	production	1975
Nissan Silvia	production	1979
Nissan Silvia	production	August 1983-1988
Nissan Silvia	production	1988
Nissan Silvia	production	1995
Nissan Silvia	production	1999
BMW M60	production	1992
Mitsubishi Lancer WRC	production	2001
Kia K9	production	2012
Renault Maxity	production	2007
BMW i3	production	2013
Hagafen Cellars	production	8000
Chery A1	production	2007
Renault Captur	production	2013
Renault Captur	production	2011
Alfa Romeo 4C	production	2013
Audi Type C	production	1912
Ford Ecostar	production	1992
Chrysler Valiant	production	March 1962 – April 1963
Saab PhoeniX	production	2011
Great Wall Voleex C10	production	2010
Geely LC	production	2009
Lamborghini Miura concept	production	2006
Breckland Beira	production	2008
Mazda Étude	production	1987.01
Great Wall Haval H5	production	2009
Škoda 1202	production	1961
Škoda 1202	production	60141
Škoda 1201	production	1954
Renault R-Space	production	2011
Mercedes-Benz OM606 engine	production	1993
Briggs Automotive Company	production	2011
Mercedes-Benz OM605 engine	production	1993
Mercedes-Benz OM604 engine	production	1993
Great Wall Cowry	production	2008
Mazda Kazamai	production	2008
Alfa Romeo 2300	production	March 1974&ndash; November 1986
FSO Polonez 2000 Rally	production	1978
Opel Corsa	production	1982
Opel Corsa	production	1993
Opel Corsa	production	1994
Opel Corsa	production	2001
Opel Corsa	production	2000
Opel Corsa	production	2002
Opel Corsa	production	2006
Opel Corsa	production	2014
Brilliance BS2	production	2009
Brilliance BC3	production	2007
Great Wall Voleex C30	production	2010
Triumph TR7 Sprint	production	1977
Triumph TR7 Sprint	production	59
BYD F6	production	2008
Csepel	production	1949
Illuminati Motor Works Seven	production	Prototype 2007 - present
BMW N20	production	2011
IKCO Dena	production	2016
Infiniti QX60	production	2012
Infiniti QX60	production	2013
Clio Williams Maxi	production	1995
John Deere MC	production	-
MG 5	production	2012
Roewe 350	production	2010
Holden Commodore	production	2013
Honda Odyssey	production	1994
Honda Odyssey	production	1999
Honda Odyssey	production	2003
Honda Odyssey	production	2008
Honda Odyssey	production	2013
Honda Odyssey	production	1994
Honda Odyssey	production	1995
Honda Odyssey	production	1998
Honda Odyssey	production	Aug 2010 – 2017
Green Flash Brewing Company	production	82000
Alexander Dennis Enviro350H	production	2010
Chery A3	production	2008
6	production	1932
Lincoln L-Series	production	1917
New Albion Brewing Company	production	450
DKW Typ P	production	Typ P: 1928-1929
DKW Typ P	production	PS 600: 1930-1931
Lincoln H-series	production	1946
Chery A13	production	2009
Chery A13	production	2010
Porsche 991	production	2011
Petroceltic International	production	24500
KarMel Brewing Company	production	~110 U.S. barrels
DiDia 150	production	1953
Škoda Felicia	production	1959
Jaguar B99	production	2011
Ford Focus	production	2004
Ford Focus	production	1998
Ford Focus	production	1999
Ford Focus	production	2000
Chevrolet Standard Six	production	19331934
Simca 6	production	1947
Peugeot Type 177	production	1924
Peugeot Type 181	production	1925
Peugeot Type 183	production	1928
Peugeot Type 156	production	1921
Škoda Fabia S2000	production	2009
Peugeot Type 184	production	1928
Peugeot Type 173	production	1922
Ford Fiesta S2000	production	2009
Peugeot D3 and D4	production	1947
Peugeot D3 and D4	production	as a Chenard-Walcker product
Peugeot D3 and D4	production	1950
Peugeot D3 and D4	production	as a Peugeot
Peugeot D3 and D4	production	approx 76,000 produced
Peugeot Type 2	production	1890
Peugeot Type 21	production	1898
Peugeot Type 24	production	1898
Peugeot Type 30	production	1900
Peugeot Type 57	production	1904
Peugeot Type 37	production	1902
Peugeot Type 31	production	1900
Peugeot Type 27	production	1899
Peugeot Type 28	production	1899
Peugeot Type 48	production	1902
Peugeot Type 126	production	1910
ZF 9HP transmission	production	2013
Peugeot Type 14	production	1897
Peugeot Type 25	production	1898
Peugeot Type 58	production	1904
Peugeot Type 68	production	1905
Lion-Peugeot Type VA	production	1907
Lion-Peugeot Types VC and VC1	production	1906
Lion-Peugeot Type VC2	production	1909
Lion-Peugeot Type VC3	production	1911
Lion-Peugeot Types VY and VY2	production	1908
Lion-Peugeot Type V2C2	production	1910
Lion-Peugeot Type V2C3	production	1911
Lion-Peugeot Type V2Y2	production	1910
Lion-Peugeot Type V2Y3	production	1911
Lion-Peugeot Type V4C3	production	1912
Lion-Peugeot Type V4C3	production	653
Lion-Peugeot Types VD and V4D	production	1913
Lion-Peugeot Type VD2	production	1915
Crabtree Brewing Co.	production	900
Volvo B10B	production	1992
Daimler New Fifteen	production	1937
Daimler New Fifteen	production	August 1936 - September 1938
Daimler New Fifteen	production	September 1938 -
Peugeot Type 63	production	1904
Ford Taunus G93A	production	G93A: 1939–1942
Ford Taunus G93A	production	G73A: 1948–1952
Peugeot Type 99	production	1907
Peugeot Type 108	production	1908
Peugeot Type 118	production	1909
Ford Taunus P1	production	1952
Ford Taunus P1	production	1955
SEAT 124 Sport	production	1970
Ford B-Max	production	June 2012–present
Ford Taunus P2	production	1957
Ford Ranger	production	2011
Ford Taunus P3	production	September 1960 – August 1964
Jaguar XK	production	1996
Ford Taunus P4	production	1962
Ford Taunus P5	production	1964
Range Rover	production	2002
Range Rover	production	1994
Ford Taunus P6	production	1966
Ford P7	production	1967
F13)	production	2011
Delahaye VLR	production	1951
Toyota Prius C	production	December 2011–present
Delahaye 171	production	1949
SSC Tuatara	production	2011
SSC Tuatara	production	2017
Kia Combi	production	1984
Hotchkiss Anjou	production	1950
Hotchkiss Anjou	production	5465
Mercedes-Benz 380	production	1933
Mercedes-Benz 380	production	154
Santa Fe Brewing Company	production	17000
Salmson Randonnée	production	October 1951-1954
Salmson Randonnée	production	507
Kenworth T660	production	2008
Rally Fighter	production	2007
BMW 1 Series	production	June 2011–present
Renault EF-Type engine	production	1977
Lada Granta	production	2011
Cadillac Ciel	production	2011
Dodge LCF Series	production	1960
Renault Novaquatre	production	1937
Marussia B-Series	production	2009
Almac	production	2004
Renault Frendzy	production	2011
Bliss	production	1906
PEB Steel	production	120000
Deora	production	1965
Ford Evos	production	2011
Proton Prevé	production	February 2012&ndash;present
Simca 1000 Coupé	production	1962
Alpine A106	production	1955
Renault Suprastella	production	1938
Panhard et Levassor Dynamic	production	1936
Panhard et Levassor Dynamic	production	2742
Volvo Concept You	production	2011
Ginetta G50	production	2008
Škoda VOS	production	1949
Avolette	production	1955
Spyker C12 La Turbie	production	2006
Fiat Compact platform	production	2010
Honda Brio	production	2011
Peugeot 4008	production	2012
Hyundai Eon	production	2011
Honda TN360	production	Nov. 1967&ndash;1977
Scania L113	production	1989
Mahindra XUV500	production	2011
Audi Type A	production	1910
Audi Type B	production	1910
Audi Type D	production	1912
Audi Type E	production	1911
Audi Type G	production	1914
Audi Type K	production	1922
Audi Type M	production	1924
Audi Type P	production	1931
Audi Type R	production	1928
Audi Type R	production	Max ca. 150 produced
Audi Type SS	production	1929
Audi Type T	production	1931
Zerotracer	production	2009
MAN NLxx3F	production	1998
Reliant Scimitar SS1	production	1984
Reliant Scimitar SS1	production	1992
Ford Falcon	production	April 1996 – June 1999
Mia electric	production	June 2011–December 2013
Toyota Camry	production	--08-21
Toyota Camry	production	October 2011 – present
Toyota Camry	production	November 2011 – present
Mercury Cyclone Spoiler II	production	1969
Pontiac Torpedo	production	1939
Allard Clipper	production	1953
Force One	production	2011
Fiat 241	production	1965
Baojun 630	production	2011
Azure Transit Connect Electric	production	2010
Alfa Romeo 430	production	1942
Lifan 520	production	2006
Alfa Romeo 800	production	1940
Lifan 620	production	2009
Heavy Seas Beer	production	34000
Lifan X60	production	2011
Ford Zetec engine	production	1991
Jaguar XJ	production	September 1994 - June 1997
SkyActiv	production	2012
Dacia Lodgy	production	2012
Cadillac V-12	production	1930
Jaguar XJ	production	1986
Sterling Bullet	production	2008
Jaguar XJ	production	July 1997—December 2002
Type Three platform	production	1989
Austin-Healey 100-6	production	1956
Neue Flora	production	The Phantom of the Opera
Operettenhaus	production	Rocky the Musical
Toyota 86	production	January 2012–present
Kaiser Dragon	production	1953
Chrysler Valiant	production	June 1971 to March 1973
Chrysler Valiant	production	1973
Ferrari 250 GT Lusso	production	1963
Škoda Rapid	production	2011
Sibal	production	1955
Crown-Ikarus 286	production	1980
Vietsovpetro	production	6110000
Vietsovpetro	production	1230000000
Dodge Dart	production	May 2012–September 2016\n                   June 2012-present production continues in china as Fiat Viaggio
Acura ILX	production	Apr 2012–present
BYD G3	production	2009
Opel Mokka	production	2012
Kia Ray	production	2012
Ginetta G60	production	2012
Tata Ace Zip	production	2010
Alfa Romeo 500	production	1937
Alfa Romeo Mille	production	1958
Pontiac Streamliner	production	1941
Alfa Romeo Giulietta Sprint Speciale	production	1959
Chrysler 700C	production	2012
Volkswagen Beetle	production	2011
Renault Be Bop	production	2008
Renault 40CV	production	1911
Roewe W5	production	2011
Quimera GT	production	2011
Geronimo Motor Company	production	1917
Karsan J10	production	2010
Alpine A108	production	1958
MAN NDxx3F	production	2003
MAN NDxx3F	production	2006
MAN NDxx3F	production	2014
50	production	1926
Theater des Westens	production	Dance of the Vampires
Ford Cougar 406	production	1962
Peugeot J7	production	1965
Mercedes-Benz Citan	production	2012
85	production	1938
85	production	1945
85	production	8213
D-400 engine	production	1954
Mahindra Bolero	production	2000
GM Fiat Small platform	production	2005
Dacia Dokker	production	2012
Opel	production	1957
Opel Rekord P2	production	1960
Saleen 302 Series	production	2007
Nissan Invitation	production	2012
Maserati Levante	production	2016
Opel Rekord Series A	production	1963
Mercedes-Benz NG	production	1973
Hillman Wizard	production	1931
Hillman Wizard	production	7000
Fiat 500L	production	2012
Infiniti Etherea	production	2011
Ferrari F12berlinetta	production	2012
Opel Rekord Series B	production	1965
Ford F-Series first generation	production	--11-27
Ford F-Series third generation	production	1956
Ford F-Series third generation	production	1962
Ford F-Series second generation	production	1952
Ford F-Series second generation	production	1957
Ford F-Series sixth generation	production	1972
Ford F-Series fifth generation	production	1966
Ford F-Series fifth generation	production	1971
Ford F-Series eleventh generation	production	June 2003 – July 2008
Ford F-Series eighth generation	production	1986
Ford F-Series twelfth generation	production	2008
Ford F-Series tenth generation	production	--12-05
Ford F-Series tenth generation	production	1996
Ford F-Series seventh generation	production	September 1979–1986
Ford F-Series ninth generation	production	August 1991–1997
Opel Rekord Series C	production	1966
Buckle Sports Coupe	production	1957
Buckle Sports Coupe	production	20
Mini Hatch	production	2000
Mini Hatch	production	2006
Mini Hatch	production	November 2013–present
Coda	production	2012
Isdera Imperator 108i	production	1984
Isdera Imperator 108i	production	30
Opel Rekord Series D	production	1971
Pininfarina Sintesi	production	2008
Fiat E.torQ engine	production	2011
SKA Brewing	production	21000
Orion VII	production	2002
Peugeot J9	production	1981
Opel Rekord Series E	production	1977
Opel Rekord Series E	production	962218
Opel Rekord Series E	production	1982
Ford Romania	production	53000
Ford Romania	production	155000
E	production	2010
Opel RAK e	production	2011
Vehicle Production Group	production	2011
Fisker Atlantic	production	2012
Fisker Atlantic	production	2017
Opel Regent	production	1928
12 PS	production	1911
35) PS	production	1922
Opel Patent Motor Car	production	1899
8 PS	production	1909
Mini Coupé and Roadster	production	2011
Mini Coupé and Roadster	production	2012
Suzuki Ertiga	production	2012
Mercedes-Benz CLA-Class	production	2013
Opel Adam	production	2012
Toyota Aurion	production	2006
Archipelago Brewery	production	350000
Opel Slalom	production	1996
Infigen Energy	production	1459.0
Leyland Cub	production	1979
Opel Junior	production	1983
GM small gasoline engine	production	–present
Lotus 15	production	1958
GM Medium Gasoline Engine	production	–present
Chevrolet Trax	production	April 2013–present
Chrysler Valiant	production	March 1966 to September 1967
Alfa Romeo Stelvio	production	2016
Hino Briska	production	April 1961–1968
Hino Briska	production	April 1961–1965
Hino Briska	production	1965
Hino Contessa	production	1961
Hino Contessa	production	1964
Chrysler Valiant	production	October 1967 to February 1969
Lucalia Clubman	production	1970
Daimler Fifteen	production	July 1932 –  August 1934
Daimler Fifteen	production	August 1934—August 1936
Daimler Fifteen	production	August 1936—September 1938
Subaru Impreza	production	2000
Daimler Double-Six sleeve-valve V12	production	1926
Lanchester Thirty-Eight	production	1910
Emgrand EC7	production	2009
Toyota MiniAce	production	Nov. 1967 – Nov. 1975
IMA Colibri	production	from 2014
BMW M328	production	1936
BMW M335	production	1939
BMW M337	production	1952
Peugeot DMA	production	Sochaux
Peugeot DMA	production	1941
Peugeot DMA	production	11045
Peugeot 301	production	2012
Sisu SA-150	production	1982
Sisu SA-110	production	1986
Peugeot Type 1525	production	Sochaux
Peugeot Type 1525	production	1917
Peugeot Type 1525	production	4084
Open Garden	production	1500000
Lanchester Ten	production	Approximately 12,250 units
Lanchester Ten	production	mid-1932 to mid 1936
Lanchester Ten	production	mid-1932 to mid-1935
Lanchester Ten	production	mid-1935 to 1939
Lanchester Ten	production	mid-1936 to 1939
Lanchester Ten	production	3030
Lanchester Ten	production	1946
Chevrolet Chevy Malibu	production	1968
18	production	mid-1931 to mid-1934
18	production	mid-1934 to mid-1935
18	production	mid-1935 to 1939
Lada Largus	production	2012
GM PD-4103	production	1951
Lanchester Fourteen	production	Third quarter 1937 to 1939
DB HBR 5	production	1955
Mercedes-Benz OM651 engine	production	2008
BSA Scout	production	early 1935
BSA Scout	production	1933
BSA Scout	production	1936
Fiat 500X	production	2014
Peugeot Type 7	production	1894
Peugeot Type 7	production	32
Škoda Rapid	production	2012
Might-E Truck	production	1996
Toyota W engine	production	1983
Transtar Dagger GT	production	2013
Aspid GT-21 Invictus	production	2013
International Harvester Light Line pickup	production	1969
Paddock Wood Brewing Company	production	3000
Lancia Jota	production	1915
Jaguar XE	production	--04-13
Arrinera Hussarya	production	2012
Arrinera Hussarya	production	2016
Alfa Romeo 140A	production	1950
Alfa Romeo 430A	production	1949
Alfa Romeo 150A	production	1959
Alfa Romeo 900A	production	1952
30	production	1906
Alfa Romeo 902A	production	1957
20	production	1906
Alfa Romeo 500A	production	1945
Alfa Romeo 50	production	1931
Phillips Berlina	production	1980
Austin 7 hp	production	1909
Austin 15 hp	production	1908
T.B.	production	1919
Range Rover	production	2012
Ford CD4 platform	production	2013
FAP 1117	production	2003
Little Midland	production	1905
Duple Dartline	production	1989
Marshall C37	production	1993
Volvo LV4	production	1928
Volvo LV4	production	approx. 995 produced
Volvo LV60-series	production	1929
Volvo LV60-series	production	approx. 2,970 produced
Volvo LV76-series	production	1934
Volvo LV76-series	production	approx. 2,250 produced
Volvo L340	production	1950
Volvo L340	production	approx. 4,900 produced
Volvo Sharpnose	production	1938
Volvo Sharpnose	production	approx. 6,300 produced
Volvo Snabbe	production	1956
Volvo Snabbe	production	approx. 25,000 produced
Volvo LV81-series	production	1935
Volvo LV81-series	production	approx. 11,500 produced
Volvo Roundnose	production	1939
Volvo Roundnose	production	approx. 43,500 produced
Volvo Brage	production	1954
Volvo Brage	production	approx. 29,500 produced
Volvo F85	production	1965
Volvo F85	production	approx. 58,800 produced
Volvo LV66-series	production	1931
Volvo LV66-series	production	approx. 2,370 produced
Volvo Viking	production	1953
Volvo Viking	production	approx. 93,000 produced
Volvo Longnose	production	1937
Volvo Longnose	production	approx. 3,280 produced
Volvo Titan	production	1951
Volvo Titan	production	approx. 39,700 produced
Alfa Romeo 350	production	1935
Alfa Romeo 85	production	1934
Lada XRAY	production	2016
Honda N-One	production	2012
Zambian Breweries	production	1070000000
Lone Tree Brewery	production	5000
Rover 14	production	1933
Rover 14	production	1945
Volkswagen Golf Mk7	production	2012
Volkswagen Golf Mk7	production	2014
Scania-Vabis 314	production	1925
Scania-Vabis L10	production	1944
Scania-Vabis L55	production	1959
Scania-Vabis L36	production	1964
Scania-Vabis L20	production	1946
Scania-Vabis L75	production	1958
Scania-Vabis 335	production	1931
Scania-Vabis 335	production	1404
Opel Cascada	production	March 2013–present /January 2016–present
Scania 3-series	production	1987
Scania 3-series	production	1988
Acura RLX	production	2013
Chevrolet Series AD Universal	production	640980
DB Le Mans	production	1959
DB Le Mans	production	232
Golan Brewery	production	130000
Alfa Romeo Mille AF	production	1963
McLaren P1	production	October 2013 – December 2015
Sisu SA-240	production	SA-240: 1984–1990
Sisu SA-240	production	SA-241: 1990–1991
Citroën C3 Aircross	production	2010
Affinity Water	production	0.9
Neoplan Megaliner	production	1983
Renault do Brasil	production	241567
Revoz	production	93733
Renault PR100	production	1971
Eniak Antique	production	1983
Vauxhall Cadet	production	quantity 9,691
Vauxhall Cadet	production	1930
Vauxhall Cadet	production	7758
Vauxhall Cadet	production	1933
Farus	production	1979
Critchley Light car	production	1899
Daihatsu Ayla	production	August 2013 – present
Chevrolet Corvette	production	2013
Toyopet Master	production	Jan 1955–Nov 1956
BYD K9	production	2010
Proton Saga	production	1985
Proton Saga	production	1992
Proton Saga	production	2003
Nissan W64 engine	production	1966
Rossiya Theatre	production	Beauty and the Beast
Glas 1700	production	August 1964 - July 1967
Glas 1700	production	13789
Glas V8	production	July 1966 May 1968
Glas V8	production	13789
Isuzu BU	production	1962
Glas GT	production	March 1964 – August 1967
Glas GT	production	Coupé bodied: 5,013 units
Glas GT	production	May 1965 – July 1967
Glas GT	production	Cabriolet bodied: 363 units
Glas GT	production	June 1967 – May 1968
Glas GT	production	BMW badged: 1,259 units
Chrysler Valiant	production	March 1969 to February 1970
DKW F1	production	1931
K-1 Attack	production	2002
Goliath Pioneer	production	1931
Goliath Pioneer	production	~ 4,000 units
Renault España	production	267693
Glas Isar	production	T600/T700 sedan / saloon
Glas Isar	production	August 1958 – June 1965
Glas Isar	production	73311
Glas Isar	production	K600/K700 Kombi
Glas Isar	production	November 1959 – September 1965
Glas Isar	production	14274
DKW F2	production	1932
DKW F2	production	1933
DKW F2	production	Approx 17,000 units
BYD Qin	production	2013
Glas 1004	production	coupé May 1962 – October 1965
Glas 1004	production	saloon January 1963 – December 1967
Glas 1004	production	cabriolet  January 1963 – July 1967
Glas 1004	production	estate September 1966 – 1967/1968
Glas 1004	production	40703
DKW F4	production	1934
DKW F4	production	Approx 7,000 units
DKW Typ 4=8	production	1929
DKW Typ 4=8	production	Approx 3,000 units
DKW Typ 4=8	production	1932
DKW Typ 4=8	production	Approx 7,000 units
DKW Typ 4=8	production	1934
DKW Typ 4=8	production	Approx 6,000
DKW Typ 4=8	production	1937
DKW Typ 4=8	production	Approx 8,000
Adler Standard 6	production	1927
Adler Standard 6	production	21249
Adler 2.5-litre	production	1937
Adler 2.5-litre	production	21249
Chevrolet Spin	production	2012
Mercedes-Benz W191	production	170.0
Mercedes-Benz W191	production	1949
Mercedes-Benz W191	production	31197
Mercedes-Benz W191	production	170
Mercedes-Benz W191	production	1952
Mercedes-Benz W191	production	21079
Mercedes-Benz W191	production	1953
Mercedes-Benz W191	production	18009
Mercedes-Benz W153	production	1938
Mercedes-Benz W153	production	4262
Adler Favorit	production	1929
Adler Favorit	production	13959
Adler Favorit	production	1933
Adler Favorit	production	274
Mercedes-Benz W143	production	1937
Mercedes-Benz W143	production	20336
Siva S160 Spyder	production	From 1971
Sisu KB-112	production	KB-112: 1962–1969
Sisu KB-112	production	KB-117: 1964–1969
Adler Standard 8	production	1928
Adler Standard 8	production	1720
Adler Primus	production	1932
Adler Primus	production	1937
Adler Trumpf	production	1932
Adler Trumpf	production	1936
Adler Trumpf Junior	production	1934
Adler Trumpf Junior	production	1936
Adler 2 Liter	production	1938
Habeco	production	422400000
Sabeco Brewery	production	1200000000
Alfa Romeo Issima	production	1996
Alfa Romeo Dardo	production	1998
Opel 1.2 litre	production	Opel 1.0-litre: 1933
Opel 1.2 litre	production	Opel 1.2-litre: 1931 - 1935
Opel 1.2 litre	production	Opel P4: 1935 - 1937
Sisu A-45	production	1970
Opel 1.3 litre	production	1934
Mercedes-Benz OM668	production	1997
Mercedes-Benz OM629	production	2010
Mercedes-Benz OM640	production	2004
Mercedes-Benz OM660	production	1998
Autobianchi Giardiniera	production	1970
Bedford OY	production	1939
Opel 1.8 litre	production	1931
Alfa Romeo Caimano	production	1971
Alfa Romeo Vola	production	2000
Alfa Romeo Sportut	production	1997
Mahindra Quanto	production	2012
Alfa Romeo Canguro	production	1964
Sisu KB-45	production	1965
Opel 2.0 litre	production	1934
Volkswagen Passat Lingyu	production	2005
Volkswagen Passat Lingyu	production	2009
40 PS	production	1925
40 PS	production	1927
Mercedes-Benz W21	production	1933
Mercedes-Benz W21	production	15622
Engineering Holding	production	1500000
Bootlegger's Brewery	production	5500
Mercedes-Benz W142	production	1937
Mercedes-Benz W142	production	7017
Mercedes-Benz W08	production	1928
Mercedes-Benz W08	production	3824
Rimac Concept One	production	2013
Mercedes-Benz W18	production	1933
Mercedes-Benz W18	production	7495
NBC Bearings	production	100000000
30 PS	production	1912
30 PS	production	1921
100 PS	production	1924
140 PS	production	1924
Mercedes-Benz W02	production	1926
Mercedes-Benz W02	production	16956
Mercedes-Benz W11	production	1929
Mercedes-Benz W11	production	6757
Mercedes-Benz W11	production	50
Mercedes-Benz W11	production	2376
Mercedes-Benz W11	production	1507
Mercedes-Benz W03	production	1926
Mercedes-Benz W03	production	4432
Riich G5	production	2009
Great Wall Voleex C50	production	2012
Optare MetroCity	production	2013
Mercedes-Benz F125	production	2011
Chery E5	production	2011
Morris Major	production	1930
Chevrolet Eagle	production	45043535845
Wuzhoulong	production	30000
Proton Saga	production	2008
Proton Saga	production	2010
Proton Saga	production	2011
Daimler Straight-Eight engines	production	early 1934 to September 1935
Daimler Straight-Eight engines	production	December 1935-
Daimler Straight-Eight engines	production	1936
FPV GT R-spec	production	2012
Infiniti Q50	production	2013
FAW Jie Fang	production	200000
Simorq	production	2008
Chevrolet Onix	production	2012
Hyundai HB20	production	2012
Sisu KB-46	production	1968
Bonluck Bus	production	5000
PSA EMP2 platform	production	2013
Volkswagen CrossBlue	production	Q4 2016/Q1 2017
Roewe E50	production	2012
Pininfarina Sergio	production	6
Fiat 124 series engine	production	1966
American Airlines Group	production	6700
Sisu K-44	production	1959
Gage Roads Brewing Company	production	2005
Standard Little Nine	production	1931
Jeep Cherokee	production	June 2013 &ndash; present
FAW-GM Kuncheng	production	2011
Ikarbus IK-201	production	1993
Qoros 3	production	2013
BYD G6	production	2011
Alfa Romeo Gloria	production	2013
Nova Bus LF Series	production	1996
Nova Bus LF Series	production	2006
GM X platform	production	1962
GM X platform	production	1980
Mahindra e2o	production	2013
Lykan HyperSport	production	2012
Tagaz Aquila	production	2013
GAZ Sobol	production	1998
Daihatsu Luxio	production	2009
Sisu S-21	production	1943
Citroën Technospace	production	2013
Hino 600	production	2004
Daewoo FX212 Super Cruiser	production	2007
BM	production	1997
BM	production	1999
Volvo FMX	production	2010
Volvo FMX	production	2013
Aston Martin Rapide Bertone Jet 2+2	production	2013
Great Basin Brewing Company	production	7932
Vauxhall 23-60	production	1922
Maserati Ghibli	production	2013
Sarao Motors	production	12
Ford Carousel	production	1973
Tatra 623	production	1980
Detroit diesel 6051 quad-71	production	1942
Spyker B6	production	2013
Isuzu Hillman Minx	production	1953
Ikarbus IK-202	production	1993
Sunbeam Tiger	production	1964
Sunbeam Tiger	production	7083
Sunbeam Tiger	production	6450
Sunbeam Tiger	production	1967
Sunbeam Tiger	production	633
Škoda Popular	production	1934
Škoda Popular	production	1946
Škoda Superb	production	1934
Škoda Superb	production	1946
Renault 1 000 kg	production	1947
Renault 1 000 kg	production	124570
VAM Lerma	production	1981
Lamborghini Egoista	production	2013
Austin 14	production	1936
